addr,program,spelled_as,span_group,cluster_id,refs,read,write,read+write,passed-to-call,address-taken,readers,writers,functions_touched,single_function,name,functions,cluster_key
0x0F82,main-ec,DAT_EXTMEM,0x0F80-0x0F83,main-ec-008,8,8,0,0,0,0,2,0,2,no,,bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy]; bank0:0xEFF0=store_dptr_byte_to_0fb2_copy_0f82 [copy],ke96d2e265d5d
0x0F83,main-ec,DAT_EXTMEM,0x0F80-0x0F83,main-ec-008,6,6,0,0,0,0,2,0,2,no,,bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy]; bank0:0xEFF0=store_dptr_byte_to_0fb2_copy_0f82 [copy],ke96d2e265d5d
0x0FA0,main-ec,DAT_EXTMEM,0x0FA0-0x0FA0,main-ec-010,10,3,1,0,6,0,3,1,8,no,,bank0:0x703A=thunk_FUN_CODE_e722; bank0:0xE6B1=init_args_then_e51e_e4fe_16 [state]; bank0:0xE6F4=FUN_CODE_e6f4; bank0:0xE722=FUN_CODE_e722; bank0:0xEADA=FUN_CODE_eada; bank0:0xF0FE=write_fe_5a_a5_then_read_0fa0 [writer]; bank0:0xF107=store_a_at_dptr_plus1 [writer]; bank0:0xF108=store_a_at_dptr_then_read_0fa0 [writer],k733571bb7f66
0x0FB1,main-ec,DAT_EXTMEM,0x0FB1-0x0FB4,main-ec-008,1,0,1,0,0,0,0,1,1,yes,,bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy],ke96d2e265d5d
0x0FB2,main-ec,DAT_EXTMEM,0x0FB1-0x0FB4,main-ec-008,4,2,2,0,0,0,2,2,4,no,,bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy]; bank0:0xEFF0=store_dptr_byte_to_0fb2_copy_0f82 [copy]; bank0:0xF002=FUN_CODE_f002; bank0:0xF012=store_16bit_sum_to_0a43_0a44 [math],ke96d2e265d5d
0x0FB3,main-ec,DAT_EXTMEM,0x0FB1-0x0FB4,main-ec-008,5,3,2,0,0,0,3,2,5,no,,bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy]; bank0:0xEFF0=store_dptr_byte_to_0fb2_copy_0f82 [copy]; bank0:0xF002=FUN_CODE_f002; bank0:0xF012=store_16bit_sum_to_0a43_0a44 [math]; bank0:0xF022=rotate_16bit_pair_and_range_check_0fc3 [logic],ke96d2e265d5d
0x0FB4,main-ec,DAT_EXTMEM,0x0FB1-0x0FB4,main-ec-008,4,2,2,0,0,0,1,2,3,no,,bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy]; bank0:0xEFF0=store_dptr_byte_to_0fb2_copy_0f82 [copy]; bank0:0xF002=FUN_CODE_f002,ke96d2e265d5d
0x0FC0,main-ec,DAT_EXTMEM,0x0FC0-0x0FC3,main-ec-008,12,3,6,3,0,0,3,8,8,no,,bank0:0xEF60=toggle_0fc0_bit1_unless_r6r7_zero [logic]; bank0:0xEF70=call_ee96_then_xor_0fc0_04 [logic]; bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy]; bank0:0xEFF0=store_dptr_byte_to_0fb2_copy_0f82 [copy]; bank0:0xF002=FUN_CODE_f002; bank0:0xF012=store_16bit_sum_to_0a43_0a44 [math]; bank0:0xF022=rotate_16bit_pair_and_range_check_0fc3 [logic]; bank0:0xF06B=clear_0fc3_bit0_and_zero_0fc0 [writer],ke96d2e265d5d
0x0FC1,main-ec,DAT_EXTMEM,0x0FC0-0x0FC3,main-ec-010,1,0,1,0,0,0,0,1,1,yes,,bank0:0xEADA=FUN_CODE_eada,k733571bb7f66
0x0FC2,main-ec,DAT_EXTMEM,0x0FC0-0x0FC3,main-ec-010,1,0,1,0,0,0,0,1,1,yes,,bank0:0xEADA=FUN_CODE_eada,k733571bb7f66
0x0FC3,main-ec,DAT_EXTMEM,0x0FC0-0x0FC3,main-ec-008,22,11,0,11,0,0,6,6,6,no,,bank0:0xEFDC=call_ef17_then_copy_0f80_to_0fb1 [copy]; bank0:0xEFF0=store_dptr_byte_to_0fb2_copy_0f82 [copy]; bank0:0xF002=FUN_CODE_f002; bank0:0xF012=store_16bit_sum_to_0a43_0a44 [math]; bank0:0xF022=rotate_16bit_pair_and_range_check_0fc3 [logic]; bank0:0xF06B=clear_0fc3_bit0_and_zero_0fc0 [writer],ke96d2e265d5d
0x1000,main-ec,DAT_EXTMEM,0x1000-0x1001,main-ec-040,8,4,0,4,0,0,4,4,4,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; common:0x0200=post_05e8_init_1042_16e7 [unresolved]; common:0x0213=FUN_CODE_0213,k34c812291690
0x1001,main-ec,DAT_EXTMEM,0x1000-0x1001,main-ec-075,11,0,11,0,0,0,0,11,11,no,,bank0:0xFF17=ff_filler_not_a_function_ff17 [unresolved]; bank0:0xFF90=ff_filler_not_a_function_ff90 [unresolved]; bank1:0xF512=unimplemented_ff_fill_f512 [unresolved]; bank1:0xF70D=unimplemented_ff_fill_f70d [unresolved]; bank1:0xF727=unimplemented_ff_fill_f727 [unresolved]; bank1:0xF73E=unimplemented_ff_fill_f73e [unresolved]; bank1:0xF902=unimplemented_ff_fill_f902 [unresolved]; bank1:0xFF17=unimplemented_ff_fill_ff17 [unresolved]; bank1:0xFF63=unimplemented_ff_fill_ff63 [unresolved]; common:0x0000=reset_vector_forwarder_to_0070 [entry]; common:0x0070=reset_entry_stack_bank0_then_code_init [init],kec5781593e3f
0x1020,main-ec,DAT_EXTMEM,0x1020-0x1020,main-ec-040,4,2,0,2,0,0,2,2,2,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db,k34c812291690
0x1032,main-ec,DAT_EXTMEM,0x1032-0x1033,main-ec-304,4,2,0,2,0,0,2,2,2,no,,common:0x0FA6=FUN_CODE_0fa6; common:0x1017=FUN_CODE_1017,kf31485e08149
0x1033,main-ec,DAT_EXTMEM,0x1032-0x1033,main-ec-334,2,1,0,1,0,0,1,1,1,yes,,bank1:0x87CA=set_1033_bits_if_0450_is_28 [logic],kbbecc5a9fa9f
0x103B,main-ec,DAT_EXTMEM,0x103B-0x103F,main-ec-007,12,0,12,0,0,0,0,12,12,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xF141=store_r1_r5_r3_to_103d_103c_103b [writer]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; common:0x0200=post_05e8_init_1042_16e7 [unresolved]; common:0x0213=FUN_CODE_0213; common:0x4B77=FUN_CODE_4b77,kea0c67af9b51
0x103C,main-ec,DAT_EXTMEM,0x103B-0x103F,main-ec-007,20,0,20,0,0,0,0,12,12,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xF141=store_r1_r5_r3_to_103d_103c_103b [writer]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; common:0x0200=post_05e8_init_1042_16e7 [unresolved]; common:0x0213=FUN_CODE_0213; common:0x4B77=FUN_CODE_4b77,kea0c67af9b51
0x103D,main-ec,DAT_EXTMEM,0x103B-0x103F,main-ec-007,20,0,20,0,0,0,0,12,12,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xF141=store_r1_r5_r3_to_103d_103c_103b [writer]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; common:0x0200=post_05e8_init_1042_16e7 [unresolved]; common:0x0213=FUN_CODE_0213; common:0x4B77=FUN_CODE_4b77,kea0c67af9b51
0x103E,main-ec,DAT_EXTMEM,0x103B-0x103F,main-ec-007,24,2,22,0,0,0,1,12,12,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE3D0=write_103f_through_0a56_pointer [writer]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; common:0x0200=post_05e8_init_1042_16e7 [unresolved]; common:0x0213=FUN_CODE_0213; common:0x4B77=FUN_CODE_4b77,kea0c67af9b51
0x103F,main-ec,DAT_EXTMEM,0x103B-0x103F,main-ec-007,31,13,17,0,0,1,13,10,14,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE3D0=write_103f_through_0a56_pointer [writer]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; common:0x0200=post_05e8_init_1042_16e7 [unresolved]; common:0x0213=FUN_CODE_0213; common:0x4B77=FUN_CODE_4b77; common:0x5202=FUN_CODE_5202; common:0x57C2=FUN_CODE_57c2,kea0c67af9b51
0x1042,main-ec,DAT_EXTMEM,0x1042-0x1042,main-ec-040,1,0,1,0,0,0,0,1,1,yes,,common:0x0200=post_05e8_init_1042_16e7 [unresolved],k34c812291690
0x105A,main-ec,DAT_EXTMEM,0x105A-0x105E,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x105B,main-ec,DAT_EXTMEM,0x105A-0x105E,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x105C,main-ec,DAT_EXTMEM,0x105A-0x105E,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x105D,main-ec,DAT_EXTMEM,0x105A-0x105E,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x105E,main-ec,DAT_EXTMEM,0x105A-0x105E,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x1063,main-ec,DAT_EXTMEM,0x1063-0x1063,main-ec-001,6,3,2,1,0,0,1,2,2,no,,bank0:0xCCFC=power_on_init_and_two_hang_paths [init]; bank0:0xE3D0=write_103f_through_0a56_pointer [writer],k7497cf885614
0x1076,main-ec,DAT_EXTMEM,0x1076-0x1079,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x1077,main-ec,DAT_EXTMEM,0x1076-0x1079,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x1078,main-ec,DAT_EXTMEM,0x1076-0x1079,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x1079,main-ec,DAT_EXTMEM,0x1076-0x1079,main-ec-015,1,0,1,0,0,0,0,1,1,yes,,bank0:0xDBE2=write_consts_105a_105e_1076_1079 [init],ka97c99c1cddd
0x1100,main-ec,DAT_EXTMEM,0x1100-0x1103,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x1101,main-ec,DAT_EXTMEM,0x1100-0x1103,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x1102,main-ec,DAT_EXTMEM,0x1100-0x1103,main-ec-111,15,6,9,0,0,0,2,9,11,no,,bank0:0x3A60=cascade_gate_170a_1709_1708 [dispatch]; bank1:0x3A60=FUN_CODE_3a60; common:0x012F=chan_init_170a_then_jmp_11b6 [init]; common:0x018C=chan_init_1709_then_jmp_11bc [init]; common:0x029B=chan_init_1708_then_jmp_11c2 [init]; common:0x0609=FUN_CODE_0609; common:0x07D0=FUN_CODE_07d0; common:0x07D6=FUN_CODE_07d6; common:0x3BB7=FUN_CODE_3bb7; common:0x3BBF=FUN_CODE_3bbf; common:0x3BC1=FUN_CODE_3bc1,ke44ab56d1a3f
0x1103,main-ec,DAT_EXTMEM,0x1100-0x1103,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x1105,main-ec,DAT_EXTMEM,0x1105-0x1107,main-ec-063,4,2,0,2,0,0,1,1,1,yes,,common:0x27AB=FUN_CODE_27ab,k5b2be1a4ea6e
0x1106,main-ec,DAT_EXTMEM,0x1105-0x1107,main-ec-111,25,15,0,9,1,0,8,6,9,no,,bank0:0x3A60=cascade_gate_170a_1709_1708 [dispatch]; bank0:0xCCFC=power_on_init_and_two_hang_paths [init]; bank1:0x3A60=FUN_CODE_3a60; common:0x012F=chan_init_170a_then_jmp_11b6 [init]; common:0x018C=chan_init_1709_then_jmp_11bc [init]; common:0x029B=chan_init_1708_then_jmp_11c2 [init]; common:0x07D0=FUN_CODE_07d0; common:0x07D6=FUN_CODE_07d6; common:0x2DE3=mask_1106_then_clear_18_34 [writer],ke44ab56d1a3f
0x1107,main-ec,DAT_EXTMEM,0x1105-0x1107,main-ec-147,4,2,0,2,0,0,2,2,2,no,,common:0x05F2=FUN_CODE_05f2; common:0x05FA=FUN_CODE_05fa,k0f5c689b2cfc
0x1110,main-ec,DAT_EXTMEM,0x1110-0x1110,main-ec-253,8,6,0,0,2,0,2,0,2,no,,common:0x0013=int1_vector_forwarder_to_0556 [forwarder]; common:0x0556=int1_target_six_calls_14c8_012f_018c_029b_7110_7177 [dispatch],k21d5100e2ee1
0x1114,main-ec,DAT_EXTMEM,0x1114-0x1114,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x1118,main-ec,DAT_EXTMEM,0x1118-0x1118,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x111C,main-ec,DAT_EXTMEM,0x111C-0x111C,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x1120,main-ec,DAT_EXTMEM,0x1120-0x1120,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x1124,main-ec,DAT_EXTMEM,0x1124-0x1124,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x1128,main-ec,DAT_EXTMEM,0x1128-0x1128,main-ec-016,1,0,1,0,0,0,0,1,1,yes,,common:0x0609=FUN_CODE_0609,k341c895609cf
0x114D,main-ec,DAT_EXTMEM,0x114D-0x114D,main-ec-147,2,1,0,1,0,0,1,1,1,yes,,common:0x05FA=FUN_CODE_05fa,k0f5c689b2cfc
0x1150,main-ec,DAT_EXTMEM,0x1150-0x1151,main-ec-321,3,0,3,0,0,0,0,3,3,no,,common:0x0609=FUN_CODE_0609; common:0x0FE6=FUN_CODE_0fe6; common:0x1002=FUN_CODE_1002,ka4609254aa85
0x1151,main-ec,DAT_EXTMEM,0x1150-0x1151,main-ec-155,2,1,0,1,0,0,1,1,1,yes,,common:0x063C=FUN_CODE_063c,k0b7f9545b4f2
0x1200,main-ec,DAT_EXTMEM,0x1200-0x1202,main-ec-037,4,0,4,0,0,0,0,3,3,no,,bank0:0xDB96=stream_code_bytes_to_1201 [writer]; bank0:0xDC17=write_1201_seq_07_05_30 [writer]; bank0:0xDC8D=write_1_to_1200 [writer],kf5967173467e
0x1201,main-ec,DAT_EXTMEM,0x1200-0x1202,main-ec-037,5,0,5,0,0,0,0,2,2,no,,bank0:0xDB96=stream_code_bytes_to_1201 [writer]; bank0:0xDC17=write_1201_seq_07_05_30 [writer],kf5967173467e
0x1202,main-ec,DAT_EXTMEM,0x1200-0x1202,main-ec-037,4,2,0,2,0,0,2,2,2,no,,bank0:0xDC60=set_bit0_1202_1204_1205 [writer]; bank0:0xDC77=clear_bit0_1202_1204_1205 [writer],kf5967173467e
0x1204,main-ec,DAT_EXTMEM,0x1204-0x1205,main-ec-037,4,2,0,2,0,0,2,2,2,no,,bank0:0xDC60=set_bit0_1202_1204_1205 [writer]; bank0:0xDC77=clear_bit0_1202_1204_1205 [writer],kf5967173467e
0x1205,main-ec,DAT_EXTMEM,0x1204-0x1205,main-ec-037,10,8,0,2,0,0,4,2,4,no,,bank0:0xDB96=stream_code_bytes_to_1201 [writer]; bank0:0xDC17=write_1201_seq_07_05_30 [writer]; bank0:0xDC60=set_bit0_1202_1204_1205 [writer]; bank0:0xDC77=clear_bit0_1202_1204_1205 [writer],kf5967173467e
0x1300,main-ec,DAT_EXTMEM,0x1300-0x1300,main-ec-212,19,9,1,9,0,0,5,6,6,no,,bank0:0x3AD6=write_10_2007_clear_1302_set_1300 [writer]; bank0:0xB065=ten_count_gate_then_set_1300_and_200f [state]; common:0x09A2=FUN_CODE_09a2; common:0x0A5A=FUN_CODE_0a5a; common:0x2B6C=FUN_CODE_2b6c; common:0x3E9A=FUN_CODE_3e9a,k34820fc32a4e
0x1302,main-ec,DAT_EXTMEM,0x1302-0x1302,main-ec-171,1,0,1,0,0,0,0,1,1,yes,,bank0:0x3AD6=write_10_2007_clear_1302_set_1300 [writer],k2bd3b61c232b
0x1304,main-ec,DAT_EXTMEM,0x1304-0x1304,main-ec-189,65,47,6,12,0,0,24,10,27,no,,bank0:0x2BD5=event_id_latch_and_bit_merge [dispatch]; bank0:0xB065=ten_count_gate_then_set_1300_and_200f [state]; bank0:0xCC3D=init_clear_00f5_and_1304_bit2 [init]; bank0:0xCC51=init_set_1304_bit4_and_clear_bit2 [init]; bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; bank1:0x2BD5=FUN_CODE_2bd5; common:0x0A39=FUN_CODE_0a39; common:0x0A7F=FUN_CODE_0a7f; common:0x0C7A=clear_low_nibble_of_1304 [logic]; common:0x0D4A=FUN_CODE_0d4a; common:0x2ACD=FUN_CODE_2acd; common:0x2B6C=FUN_CODE_2b6c; common:0x383D=FUN_CODE_383d; common:0x3C6D=FUN_CODE_3c6d; common:0x3DCE=FUN_CODE_3dce; common:0x3DFC=FUN_CODE_3dfc; common:0x3E38=FUN_CODE_3e38; common:0x3E61=FUN_CODE_3e61; common:0x3E9A=FUN_CODE_3e9a; common:0x3EFF=FUN_CODE_3eff; common:0x4390=FUN_CODE_4390,k0ffdd45ff0b9
0x1306,main-ec,DAT_EXTMEM,0x1306-0x1306,main-ec-335,2,0,1,0,0,1,0,1,2,no,,bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch]; common:0x09A2=FUN_CODE_09a2,k98029cb0aa4b
0x1308,main-ec,DAT_EXTMEM,0x1308-0x1308,main-ec-322,3,0,3,0,0,0,0,3,3,no,,common:0x0A5A=FUN_CODE_0a5a; common:0x2B6C=FUN_CODE_2b6c; common:0x436F=FUN_CODE_436f,k8cda9fd2b903
0x130A,main-ec,DAT_EXTMEM,0x130A-0x130A,main-ec-266,7,4,0,0,1,2,4,0,5,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch]; common:0x3C6D=FUN_CODE_3c6d; common:0x4389=FUN_CODE_4389,kb0d5836dce0a
0x1500,main-ec,DAT_EXTMEM,0x1500-0x1501,main-ec-007,44,37,0,7,0,0,19,7,19,no,,bank0:0xD358=advance_d9_and_set_1500_20 [state]; bank0:0xD3C8=zero_d0_d7_and_state [writer]; bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; bank1:0x86C4=FUN_CODE_86c4; common:0x07F8=FUN_CODE_07f8; common:0x0806=FUN_CODE_0806; common:0x086B=FUN_CODE_086b; common:0x0877=FUN_CODE_0877; common:0x0902=FUN_CODE_0902; common:0x0D4A=FUN_CODE_0d4a; common:0x0D7B=FUN_CODE_0d7b,kea0c67af9b51
0x1501,main-ec,DAT_EXTMEM,0x1500-0x1501,main-ec-007,17,0,15,0,0,2,0,10,11,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; common:0x0896=FUN_CODE_0896; common:0x08E0=FUN_CODE_08e0,kea0c67af9b51
0x1504,main-ec,DAT_EXTMEM,0x1504-0x1504,main-ec-007,69,65,0,0,1,3,10,0,11,no,,bank0:0xD5D4=write_33_to_1501_join_loop_d5db [writer]; bank0:0xD5DB=FUN_CODE_d5db; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch]; bank0:0xF566=ff_filler_not_a_function_f566 [unresolved]; bank0:0xF583=ff_filler_not_a_function_f583 [unresolved]; bank0:0xFAE8=ff_filler_not_a_function_fae8 [unresolved]; bank0:0xFE0F=poll_1304_1500_dispatch_0083 [state]; common:0x0806=FUN_CODE_0806; common:0x0D7B=FUN_CODE_0d7b,kea0c67af9b51
0x1510,main-ec,DAT_EXTMEM,0x1510-0x1511,main-ec-116,8,7,1,0,0,0,4,1,5,no,,bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE0FE=FUN_CODE_e0fe; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch]; bank1:0x8418=zero_1510_and_clear_xdata_flag_bits [state],k1aeee4fb86d3
0x1511,main-ec,DAT_EXTMEM,0x1510-0x1511,main-ec-267,7,0,6,0,0,1,0,5,6,no,,bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE064=copy_043e_to_1511 [copy]; bank0:0xE06F=copy_dptr_to_1511_discard_arith [copy]; bank0:0xE090=copy_dptr_plus_1_to_1511 [copy]; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch],keb346f6d388c
0x1514,main-ec,DAT_EXTMEM,0x1514-0x1514,main-ec-116,19,17,0,0,0,2,3,0,4,no,,bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved]; bank0:0xE0FE=FUN_CODE_e0fe; bank0:0xE256=dispatch_on_0046_copy_status_to_0083 [dispatch],k1aeee4fb86d3
0x1541,main-ec,DAT_EXTMEM,0x1541-0x1542,main-ec-042,1,0,1,0,0,0,0,1,1,yes,,common:0x0C86=FUN_CODE_0c86,kc7f099340bd3
0x1542,main-ec,DAT_EXTMEM,0x1541-0x1542,main-ec-042,1,1,0,0,0,0,1,0,1,yes,,common:0x0C86=FUN_CODE_0c86,kc7f099340bd3
0x1601,main-ec,DAT_EXTMEM,0x1601-0x160A,main-ec-219,16,9,0,7,0,0,9,7,9,no,,bank0:0xBDFA=write_40_then_read_x1601 [writer]; bank0:0xC076=set_1601_bit4 [writer]; bank0:0xC07E=clear_1601_bit4 [writer]; bank0:0xC0A2=init_1615_1807_then_set_1601_bit5 [writer]; bank0:0xC0AD=init_1615_1807_then_clear_1601_bit5 [writer]; bank0:0xC4F0=write_40_to_dptr_then_read_1601 [writer]; bank0:0xEADA=FUN_CODE_eada; bank0:0xED47=gate_a4b_eq_9 [gate]; bank0:0xED52=write_1c41_12_copy_0a49_0a4a_clear_1601_bit4 [writer],k047da7d61103
0x1602,main-ec,DAT_EXTMEM,0x1601-0x160A,main-ec-254,8,4,0,4,0,0,4,4,4,no,,bank0:0xC124=set_1602_bit2 [writer]; bank0:0xC12C=clear_1602_bit2 [writer]; bank0:0xC154=set_1602_bit7 [writer]; bank0:0xC15C=clear_1602_bit7 [writer],ked502f238c0a
0x1603,main-ec,DAT_EXTMEM,0x1601-0x160A,main-ec-213,19,12,2,5,0,0,6,6,7,no,,bank0:0xC174=set_1603_bit3 [writer]; bank0:0xC191=set_1603_bit4 [writer]; bank0:0xC199=clear_1603_bit4 [writer]; bank0:0xC1CB=test_1603_bit5 [reader]; bank0:0xE8EC=mask_1603_and_wait_tf1 [delay]; bank0:0xE9DE=rmw_1603_and_wait_tf1_2500_times [delay]; bank0:0xF161=store_a_to_1603_then_clear_0a3e_0a3f [writer],k9a0e9e578c06
0x1604,main-ec,DAT_EXTMEM,0x1601-0x160A,main-ec-227,13,7,0,6,0,0,7,6,7,no,,bank0:0xC201=set_1604_bit1 [writer]; bank0:0xC209=clear_1604_bit1 [writer]; bank0:0xC224=test_1604_bit3 [reader]; bank0:0xC241=clear_1604_bit5 [writer]; bank0:0xC249=set_1604_bit5 [writer]; bank0:0xD74F=write_33_to_1511_then_loop [writer]; bank0:0xD757=unresolved_multiarm_dispatch_d757 [unresolved],ke71a71031384
